,quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,age,has_claim,prob_noclaim,prob_claim
864,18854984,F,2.0,3/8/1986,562.0,C,115.5,2,SEDAN,2.497,32,1,0.3667478341274546,0.6332521658725454
865,54802579,F,3.0,11/1/1979,666.0,A,53.6,1,RDSTR,7.6989,39,0,0.5707744080509681,0.42922559194903187
866,93792875,F,3.0,9/19/1977,523.0,B,139.2,3,COUPE,1.507,41,1,0.2716109053249375,0.7283890946750625
867,14446642,F,6.0,7/12/1925,653.0,E,54.0,1,STNWG,2.299,93,0,0.7488171059724619,0.25118289402753813
868,53028551,M,2.0,9/17/1982,558.0,E,18.0,3,HBACK,0.803,36,0,0.6166418174261832,0.38335818257381676
869,82837121,M,6.0,1/26/1940,792.0,C,124.5,2,HBACK,1.298,78,0,0.7812102567477106,0.21878974325228942
870,63535761,F,5.0,9/21/1955,825.0,C,139.5,2,HBACK,1.287,63,0,0.7816859113867747,0.21831408861322538
872,23943674,F,4.0,3/4/1968,820.0,A,80.7,4,HBACK,0.517,50,0,0.8339238521073287,0.1660761478926714
873,31010849,F,4.0,4/17/1969,662.0,C,141.0,2,HBACK,1.441,49,0,0.5209307618871698,0.4790692381128302
874,12509458,M,1.0,12/11/1990,740.0,A,109.6,1,STNWG,6.4889,28,0,0.5807551662353461,0.4192448337646539
875,53808736,M,5.0,9/13/1950,720.0,C,123.0,4,UTE,1.001,68,0,0.6385888736982812,0.3614111263017188
876,98433847,F,4.0,4/22/1961,330.0,C,124.5,3,HBACK,0.968,57,1,0.11995821588967981,0.8800417841103202
877,64730688,M,2.0,8/7/1986,579.0,A,67.0,2,STNWG,4.103,32,1,0.4621386164808464,0.5378613835191536
878,62091615,M,6.0,7/22/1948,430.0,A,53.6,2,HBACK,1.507,70,1,0.37115992270394005,0.62884007729606
879,88784158,M,4.0,1/23/1963,831.0,E,22.5,2,TRUCK,2.64,55,0,0.9044582787167672,0.09554172128323281
880,58324800,F,3.0,1/13/1972,713.0,A,85.6,4,HBACK,1.166,46,0,0.6803349488083144,0.3196650511916857
881,53853708,F,4.0,10/21/1968,737.0,A,79.1,2,STNWG,2.75,50,0,0.7378996774753808,0.2621003225246193
883,38208912,F,3.0,4/15/1971,736.0,C,84.0,4,HBACK,0.484,47,0,0.7328528951829498,0.26714710481705023
884,34078071,F,3.0,9/2/1971,743.0,D,107.7,2,HBACK,1.606,47,0,0.7145852613096779,0.2854147386903221
886,31358491,M,5.0,11/17/1950,837.0,F,124.0,3,TRUCK,3.256,68,0,0.7666409132693051,0.233359086730695
887,44450720,M,2.0,4/9/1980,642.0,B,85.5,4,SEDAN,1.001,38,0,0.564921339367065,0.435078660632935
888,14431164,F,5.0,11/16/1954,737.0,B,128.5,4,COUPE,0.913,64,0,0.6502792208339229,0.34972077916607713
889,70421270,F,4.0,2/6/1961,840.0,C,130.5,4,HBACK,0.594,57,0,0.7845268499237463,0.21547315007625362
890,71742093,M,3.0,9/5/1980,569.0,A,116.8,2,PANVN,2.112,38,1,0.39239464999746054,0.6076053500025395
891,25673526,F,5.0,1/1/1951,822.0,E,34.5,1,SEDAN,2.222,67,0,0.9081139528151565,0.09188604718484344
892,82895574,M,4.0,8/19/1968,654.0,C,114.0,1,STNWG,3.718,50,0,0.5351660769007501,0.46483392309924987
893,33144062,F,4.0,5/23/1962,610.0,C,148.5,2,SEDAN,6.204,56,1,0.2977883773118921,0.7022116226881079
896,44696869,F,2.0,9/25/1984,633.0,B,129.3,2,SEDAN,2.167,34,1,0.4610153996976625,0.5389846003023375
897,36526756,F,4.0,7/2/1964,715.0,D,96.1,2,STNWG,2.959,54,0,0.6724383651957682,0.3275616348042318
898,25681063,F,4.0,4/12/1967,732.0,C,144.0,3,STNWG,1.485,51,0,0.6027174268737712,0.3972825731262288
899,29539511,M,6.0,1/1/1943,803.0,D,107.4,2,SEDAN,3.729,75,0,0.7707712653502541,0.22922873464974586
900,71367080,F,4.0,9/19/1962,832.0,A,90.0,2,SEDAN,1.969,56,0,0.8436950057824265,0.15630499421757352
901,38833698,M,2.0,1/21/1989,615.0,C,139.5,3,STNWG,1.056,29,1,0.40588987636498897,0.594110123635011
902,15451001,M,4.0,5/29/1961,846.0,F,112.0,1,HBACK,1.947,57,0,0.8436341752200751,0.15636582477992486
903,39902456,M,1.0,12/17/1997,607.0,C,139.5,1,STNWG,5.445,21,1,0.317573494250012,0.682426505749988
904,50613772,F,2.0,8/23/1984,817.0,A,73.8,3,UTE,1.463,34,0,0.8293975318208071,0.1706024681791929
905,28435846,M,2.0,9/26/1981,381.0,C,144.0,2,HBACK,1.804,37,1,0.12719679553859242,0.8728032044614076
906,94032243,F,3.0,6/1/1977,625.0,A,82.1,3,HBACK,1.144,41,0,0.5718295713729362,0.42817042862706384
907,84123001,F,2.0,10/29/1985,554.0,C,142.5,1,SEDAN,1.947,33,1,0.33617512155276685,0.6638248784472331
908,29699214,F,4.0,5/23/1964,731.0,C,147.0,4,HBACK,1.419,54,0,0.5727008735580068,0.4272991264419932
909,90867659,M,3.0,8/16/1977,608.0,B,170.0,3,STNWG,4.4,41,1,0.2585863823031289,0.7414136176968711
910,29339329,M,3.0,9/1/1971,668.0,C,129.0,3,SEDAN,1.155,47,0,0.5380303136055248,0.4619696863944752
911,74767256,M,4.0,12/17/1962,792.0,F,120.0,3,SEDAN,1.661,56,0,0.7415353124659633,0.25846468753403673
912,81124584,M,3.0,2/11/1972,809.0,C,133.5,4,HBACK,0.341,46,0,0.7371166524556633,0.26288334754433673
913,92805079,F,5.0,4/6/1952,793.0,A,70.9,1,HBACK,1.573,66,0,0.8601164495418995,0.13988355045810053
914,96085454,F,4.0,11/7/1968,704.0,C,135.0,2,SEDAN,1.793,50,0,0.5954150900472733,0.40458490995272667
915,37113523,F,2.0,11/6/1981,520.0,C,124.5,4,SEDAN,0.715,37,1,0.28848529293807745,0.7115147070619225
916,69892131,F,5.0,10/17/1950,835.0,B,95.4,1,STNWG,4.95,68,0,0.8139819115996149,0.18601808840038514
917,71916898,M,5.0,9/2/1951,816.0,C,138.0,2,SEDAN,1.947,67,0,0.7636095405410228,0.2363904594589772
918,61714927,M,3.0,5/31/1973,798.0,B,120.6,3,SEDAN,1.089,45,0,0.7503695360283025,0.2496304639716975
919,69930870,M,1.0,7/30/1996,625.0,C,126.0,4,TRUCK,1.694,22,1,0.4004051838059678,0.5995948161940322
920,94904636,M,6.0,12/8/1934,397.0,B,111.9,4,STNWG,1.155,84,1,0.19433885419899533,0.8056611458010047
921,46229488,F,4.0,9/2/1963,751.0,E,39.0,2,HBACK,1.914,55,0,0.8373027629066396,0.16269723709336034
922,88257619,F,3.0,5/17/1972,580.0,C,43.5,4,HBACK,0.341,46,0,0.5911809605279783,0.40881903947202164
923,89965405,F,4.0,9/21/1967,830.0,C,102.0,3,HBACK,1.122,51,0,0.820543174992338,0.17945682500766197
924,93420619,F,2.0,12/5/1984,374.0,C,121.5,3,SEDAN,1.419,34,1,0.13749395949382615,0.8625060405061739
925,14312137,F,4.0,4/15/1967,688.0,C,145.5,3,HBACK,0.968,51,0,0.5420197321137727,0.4579802678862273
926,72336844,M,5.0,3/5/1959,527.0,B,119.0,4,SEDAN,1.1,59,1,0.32326729274184207,0.6767327072581579
927,35212595,M,4.0,4/13/1968,665.0,C,138.0,2,STNWG,3.729,50,1,0.46769069416800146,0.5323093058319985
928,72980364,M,1.0,5/16/1990,551.0,C,120.0,3,HBACK,1.826,28,1,0.3283846089631025,0.6716153910368975
929,57583257,F,2.0,4/22/1985,349.0,C,124.5,3,STNWG,4.015,33,1,0.0878248425133783,0.9121751574866217
930,98513264,M,6.0,4/5/1935,833.0,E,54.0,1,HBACK,2.255,83,0,0.9047795868627576,0.0952204131372424
931,89404387,M,1.0,10/21/1997,541.0,C,138.0,1,HBACK,1.7039,21,1,0.31974896101865113,0.6802510389813489
932,19061520,F,2.0,10/13/1986,410.0,C,84.0,1,STNWG,3.113,32,1,0.22802682050671708,0.7719731794932829
933,25547698,M,5.0,12/7/1959,768.0,B,151.3,3,STNWG,2.266,59,0,0.6307571658919973,0.36924283410800274
934,93624078,F,4.0,5/1/1962,839.0,B,121.7,4,SEDAN,1.056,56,0,0.7877855841197653,0.2122144158802347
935,15637508,M,4.0,3/17/1961,637.0,E,58.5,4,SEDAN,0.55,57,0,0.6536763375830771,0.3463236624169229
936,43122245,F,3.0,12/12/1978,435.0,C,135.0,3,MIBUS,3.102,40,1,0.15115957354285947,0.8488404264571405
937,32964332,F,2.0,3/14/1986,544.0,C,108.0,1,STNWG,2.277,32,1,0.3875538480243883,0.6124461519756117
938,54522771,F,3.0,6/11/1971,639.0,B,102.5,1,STNWG,3.223,47,0,0.5484923793392906,0.45150762066070943
939,51895178,F,4.0,10/16/1969,426.0,C,126.0,1,SEDAN,3.322,49,1,0.18873722370858792,0.8112627762914121
940,95504035,M,6.0,12/29/1948,703.0,B,139.2,4,SEDAN,0.374,70,0,0.5944200049019521,0.4055799950980478
941,66533384,M,5.0,2/13/1951,834.0,E,25.5,3,HDTOP,2.97,67,0,0.8955703014074695,0.10442969859253046
942,98994575,F,5.0,7/31/1950,841.0,E,43.5,3,SEDAN,0.869,68,0,0.9065511888239176,0.09344881117608243
943,48407107,M,5.0,8/29/1958,772.0,C,145.5,2,SEDAN,1.826,60,0,0.6868403028562049,0.31315969714379505
944,98155032,M,3.0,6/5/1977,838.0,C,141.0,3,HDTOP,1.782,41,0,0.7446586102833178,0.2553413897166822
945,39238663,M,4.0,11/1/1961,688.0,D,109.6,2,SEDAN,2.178,57,0,0.6258373753284461,0.3741626246715539
946,94137697,M,2.0,5/11/1986,507.0,B,115.3,4,HDTOP,1.386,32,1,0.2681621016431919,0.7318378983568081
947,13319088,M,3.0,6/8/1975,562.0,C,133.5,3,SEDAN,1.078,43,1,0.35191236382855906,0.6480876361714409
948,38845337,F,6.0,1/4/1935,843.0,A,41.2,2,HBACK,2.079,83,0,0.91306735133085,0.08693264866914997
949,30409289,F,5.0,6/21/1953,838.0,C,115.5,3,UTE,1.089,65,0,0.8200052328816096,0.17999476711839038
950,35901658,F,5.0,6/4/1957,571.0,D,90.2,4,HBACK,0.759,61,1,0.4708423581358775,0.5291576418641225
951,55936715,M,3.0,7/16/1976,823.0,C,117.0,2,TRUCK,1.628,42,0,0.7917563902558107,0.20824360974418937
952,34166181,F,6.0,9/20/1949,547.0,C,147.0,2,HBACK,1.903,69,1,0.33225924058258904,0.667740759417411
953,66013451,M,2.0,6/23/1989,686.0,D,79.0,2,TRUCK,3.795,29,0,0.6151376948339886,0.38486230516601144
954,58300045,F,4.0,3/22/1968,786.0,C,141.0,3,SEDAN,1.012,50,0,0.7020594569328464,0.2979405430671535
955,77564877,F,3.0,9/4/1972,643.0,A,86.6,2,STNWG,2.805,46,0,0.5763673323068541,0.4236326676931459
956,44790786,F,2.0,10/7/1988,656.0,C,139.5,4,SEDAN,0.341,30,1,0.4677391762219759,0.5322608237780241
957,76624811,F,6.0,1/4/1944,544.0,C,124.5,2,SEDAN,1.551,74,1,0.3929552055735174,0.6070447944264826
958,84721709,F,5.0,2/19/1953,752.0,A,80.1,3,SEDAN,1.584,65,0,0.7730051138767571,0.22699488612324287
959,41429632,M,4.0,7/1/1967,587.0,E,27.0,4,UTE,0.451,51,0,0.6426554963265882,0.3573445036734118
960,30441394,M,4.0,8/3/1969,603.0,B,97.8,3,SEDAN,1.067,49,0,0.5098088562979181,0.49019114370208194
961,11657383,M,6.0,10/17/1944,748.0,C,115.5,4,STNWG,1.375,74,0,0.6931621598799637,0.30683784012003634
962,82708892,M,5.0,10/5/1956,846.0,D,79.8,4,HBACK,0.374,62,0,0.8667344992096371,0.1332655007903629
963,11578189,F,5.0,7/22/1958,727.0,B,81.7,2,SEDAN,1.738,60,0,0.752282896986872,0.247717103013128
964,66060272,F,4.0,11/29/1962,811.0,A,97.5,3,SEDAN,1.221,56,0,0.8099446285880779,0.19005537141192208
965,88412361,M,3.0,11/26/1977,440.0,E,43.5,4,STNWG,1.287,41,1,0.33125521996925356,0.6687447800307464
966,51536382,M,5.0,10/21/1954,828.0,D,132.1,4,UTE,1.309,64,0,0.7590988086767927,0.24090119132320736
967,12006415,M,5.0,9/25/1950,726.0,C,129.0,1,STNWG,4.763,68,0,0.6093653937988811,0.3906346062011189
968,67436963,M,2.0,10/13/1982,632.0,D,72.5,3,HDTOP,2.387,36,0,0.5643673191785357,0.43563268082146434
969,72452814,F,5.0,1/18/1955,774.0,A,65.9,2,STNWG,3.685,63,0,0.7965989947009685,0.2034010052990315
970,68715027,M,6.0,12/22/1940,400.0,A,72.4,4,SEDAN,0.473,78,1,0.27474628330359196,0.725253716696408
971,30271309,F,4.0,12/25/1961,373.0,D,96.4,3,HBACK,0.99,57,1,0.1920825481484919,0.8079174518515081
972,35151698,M,1.0,4/4/1998,624.0,C,129.0,3,STNWG,2.981,20,1,0.38017903143500187,0.6198209685649981
973,46492931,F,4.0,9/23/1962,841.0,E,27.0,1,UTE,1.936,56,0,0.9219531267454921,0.07804687325450783
974,38421193,F,4.0,2/14/1964,680.0,A,94.9,4,SEDAN,0.803,54,0,0.6287539668107829,0.37124603318921706
975,48082286,F,4.0,1/11/1969,609.0,A,67.9,1,HBACK,1.782,49,0,0.6239291307371703,0.37607086926282973
976,45406420,F,4.0,2/12/1961,338.0,E,57.0,2,SEDAN,1.947,57,1,0.2156786130422952,0.7843213869577048
977,82753829,M,5.0,4/18/1950,779.0,A,85.9,1,SEDAN,3.63,68,0,0.7937229940443066,0.20627700595569343
978,72478311,F,4.0,4/6/1961,810.0,A,65.6,4,SEDAN,1.661,57,0,0.8311404310641644,0.1688595689358356
979,55144981,F,4.0,10/30/1964,811.0,D,124.7,1,HBACK,1.518,54,0,0.7964233899966808,0.20357661000331922
980,16633984,F,1.0,2/17/1997,600.0,D,102.9,3,SEDAN,1.683,21,1,0.4401089071605456,0.5598910928394544
981,10957642,M,4.0,5/10/1966,786.0,B,138.8,1,HBACK,1.661,52,0,0.7377226509788055,0.26227734902119454
982,17659215,F,4.0,12/7/1966,641.0,C,142.5,1,HBACK,1.617,52,0,0.5085035136706141,0.4914964863293859
983,38244832,F,3.0,7/14/1970,769.0,A,80.1,4,HBACK,0.407,48,0,0.7826893853837236,0.21731061461627643
984,78870724,F,3.0,11/18/1979,614.0,D,84.1,3,SEDAN,1.529,39,0,0.5353382638947803,0.4646617361052196
985,25353621,F,1.0,1/17/1994,769.0,C,133.5,3,HBACK,0.902,24,0,0.6681661138128578,0.3318338861871422
986,65194263,F,6.0,8/14/1933,663.0,A,53.4,4,HBACK,0.506,85,0,0.7314905338659851,0.26850946613401494
987,95607642,F,2.0,11/12/1983,615.0,A,64.1,4,MIBUS,1.694,35,0,0.5477232341095118,0.45227676589048815
988,53457643,M,5.0,6/29/1951,715.0,C,78.0,4,SEDAN,0.385,67,0,0.7383310085771677,0.26166899142283223
989,78357783,M,1.0,1/21/1991,545.0,B,102.6,3,HBACK,1.012,27,1,0.3781267217826204,0.6218732782173796
991,26159690,M,4.0,9/9/1964,726.0,B,133.0,2,UTE,3.113,54,0,0.6031229908244529,0.3968770091755471
992,36383438,M,4.0,9/23/1961,731.0,D,71.2,3,HBACK,0.935,57,0,0.7697725827946313,0.23022741720536866
993,98792447,M,4.0,6/17/1960,630.0,F,104.0,4,STNWG,2.024,58,1,0.49547872997988895,0.504521270020111
994,32781767,F,3.0,11/11/1972,641.0,B,122.4,3,STNWG,3.751,46,1,0.43229722006240046,0.5677027799375995
995,91805564,F,6.0,2/23/1931,833.0,A,88.5,1,HBACK,1.4839,87,0,0.8837285014841836,0.11627149851581643
996,34713862,F,4.0,3/13/1963,609.0,C,142.5,3,SEDAN,1.694,55,1,0.40233249740906696,0.597667502590933
997,31636415,M,5.0,6/20/1952,817.0,C,145.5,4,SEDAN,1.045,66,0,0.7282055439320927,0.2717944560679073
998,88185319,M,6.0,12/29/1950,819.0,B,120.1,4,PANVN,0.374,68,0,0.7912434865530602,0.20875651344693985
999,86622092,F,2.0,6/28/1980,339.0,C,127.5,4,HBACK,0.374,38,1,0.10936698847397486,0.8906330115260251
1000,96769992,F,3.0,2/16/1976,645.0,A,78.5,4,HBACK,0.594,42,0,0.6025629414261416,0.39743705857385836
1001,44656070,F,5.0,6/4/1957,794.0,C,114.0,4,HBACK,0.242,61,0,0.7693965376636196,0.23060346233638043
1002,61987171,F,2.0,5/9/1987,337.0,A,49.3,2,STNWG,3.905,31,1,0.17067983937940956,0.8293201606205904
1003,73356873,F,4.0,11/29/1965,779.0,A,79.5,1,HBACK,2.354,53,0,0.8151755484703523,0.18482445152964766
1004,76741693,F,5.0,10/1/1955,803.0,B,121.0,4,STNWG,2.024,63,0,0.7309242087656197,0.2690757912343803
1005,91116238,M,3.0,8/22/1971,788.0,F,116.0,3,MIBUS,3.201,47,0,0.6987651424837791,0.30123485751622087
1006,21613217,M,5.0,10/9/1953,723.0,C,108.0,4,SEDAN,0.649,65,0,0.6814375146381906,0.31856248536180937
1007,31199272,F,2.0,5/29/1984,643.0,D,81.3,2,STNWG,4.092,34,0,0.5372603927111763,0.46273960728882363
1008,88540318,M,4.0,10/8/1965,748.0,B,154.0,4,SEDAN,0.814,53,0,0.5998046159688402,0.4001953840311598
1009,69174675,F,5.0,2/17/1953,745.0,E,55.5,3,SEDAN,1.012,65,0,0.8150078840321494,0.18499211596785056
1010,91037124,F,2.0,6/11/1984,619.0,C,145.5,1,STNWG,6.1963,34,1,0.3173525267861538,0.6826474732138462
1011,88706096,F,4.0,5/23/1963,743.0,E,66.0,3,STNWG,3.74,55,0,0.7310638839959512,0.26893611600404876
1013,94456467,F,3.0,2/18/1970,653.0,B,116.4,4,SEDAN,0.517,48,0,0.5355401480181832,0.46445985198181683
1014,48891082,M,5.0,9/3/1957,801.0,B,122.1,2,SEDAN,1.804,61,0,0.7707897572598277,0.22921024274017238
1015,84857220,F,6.0,3/18/1944,733.0,C,135.0,4,SEDAN,0.605,74,0,0.6493687087675264,0.35063129123247355
1016,73581273,F,3.0,10/21/1979,777.0,E,10.5,4,HDTOP,0.847,39,0,0.8711309439932347,0.12886905600676535
1017,86631820,F,2.0,6/23/1988,687.0,B,109.4,4,HBACK,0.484,30,0,0.5871053919091307,0.4128946080908693
1018,99843216,M,4.0,4/1/1965,739.0,D,95.5,4,MIBUS,0.682,53,0,0.716012266907584,0.283987733092416
1019,22426930,F,4.0,3/6/1962,635.0,A,80.1,3,STNWG,3.102,56,0,0.5550698382776563,0.4449301617223437
1020,12009884,M,3.0,12/8/1971,798.0,E,40.5,3,STNWG,3.542,47,0,0.8316695245352432,0.1683304754647567
1021,33162877,M,1.0,3/17/1996,413.0,E,28.5,3,TRUCK,1.078,22,1,0.3324549112594485,0.6675450887405515
1022,26995904,F,3.0,4/12/1976,816.0,C,135.0,3,SEDAN,1.1,42,0,0.743787416637292,0.2562125833627081
1023,57542821,F,5.0,1/21/1959,707.0,C,126.0,1,SEDAN,2.772,59,0,0.6305249286157065,0.3694750713842935
1024,15618461,F,3.0,9/6/1973,607.0,C,142.5,2,HBACK,2.112,45,1,0.4021182698804868,0.5978817301195132
1025,68160333,F,1.0,10/18/1999,783.0,A,80.1,4,HBACK,0.297,19,0,0.7762920478719757,0.22370795212802425
1026,55459267,F,4.0,6/22/1966,664.0,A,77.9,4,SEDAN,0.748,52,0,0.6411953898114533,0.3588046101885467
1027,69694380,M,4.0,3/23/1962,838.0,A,55.3,4,COUPE,1.188,56,0,0.873326035224464,0.12667396477553608
1028,33368361,F,3.0,11/30/1973,676.0,C,138.0,3,SEDAN,1.342,45,0,0.5218008540770762,0.47819914592292384
1029,39899684,F,4.0,2/22/1968,523.0,D,166.9,2,STNWG,4.07,50,1,0.19816609352345438,0.8018339064765456
1030,55924047,F,4.0,1/23/1967,700.0,D,123.0,2,SEDAN,1.617,51,0,0.6227013180933153,0.3772986819066847
1031,26200564,M,3.0,10/15/1975,668.0,A,82.5,3,UTE,1.595,43,0,0.6295359624957341,0.37046403750426593
1032,56604267,F,2.0,8/24/1982,646.0,D,81.8,3,HBACK,1.672,36,0,0.5856977606464683,0.4143022393535317
1034,61762518,F,2.0,9/18/1986,760.0,E,25.5,3,SEDAN,0.891,32,0,0.8485790715013828,0.15142092849861719
1035,57518278,M,2.0,1/26/1987,453.0,A,125.5,3,SEDAN,1.672,31,1,0.19924008586766528,0.8007599141323347
1036,64677237,F,2.0,1/15/1987,665.0,A,82.8,3,SEDAN,1.309,31,0,0.618034366793667,0.38196563320633303
1038,18097763,M,3.0,2/13/1980,439.0,C,124.5,1,UTE,4.301,38,1,0.17863196089645672,0.8213680391035433
1039,97425721,M,4.0,1/4/1965,846.0,C,133.5,1,HBACK,1.43,53,0,0.8203127452481559,0.17968725475184413
1040,76064153,F,5.0,12/6/1956,765.0,C,147.0,3,SEDAN,1.265,62,0,0.6656729541665778,0.33432704583342215
1041,59140001,F,1.0,4/8/1992,398.0,A,62.2,3,SEDAN,1.012,26,1,0.25062395234991486,0.7493760476500851
1042,49116237,M,5.0,7/4/1957,847.0,B,140.5,3,MCARA,2.662,61,0,0.7561454614218729,0.24385453857812708
1044,52706030,F,2.0,12/31/1989,785.0,F,86.0,3,STNWG,2.024,29,0,0.7612067862359438,0.23879321376405616
1045,84346277,M,6.0,9/15/1944,812.0,B,110.3,4,HBACK,0.539,74,0,0.8007071341505727,0.19929286584942726
1046,89559576,M,6.0,12/9/1943,349.0,C,111.0,4,STNWG,1.804,75,1,0.13532190082340612,0.8646780991765939
1047,53474453,M,3.0,2/8/1971,334.0,E,43.5,3,UTE,2.97,47,1,0.18735998219204686,0.8126400178079531
1048,77103764,F,3.0,6/3/1979,795.0,C,109.5,3,SEDAN,1.287,39,0,0.7567346138883375,0.2432653861116625
1049,14962156,M,6.0,7/26/1947,836.0,A,78.0,4,SEDAN,0.473,71,0,0.8648222723533651,0.13517772764663494
1050,51685586,M,3.0,4/17/1970,603.0,B,138.8,3,SEDAN,1.716,48,1,0.39236120125356533,0.6076387987464347
1051,11691689,M,3.0,3/29/1974,792.0,C,139.5,3,STNWG,3.212,44,0,0.6513787567644216,0.3486212432355784
1053,76520069,F,5.0,11/29/1950,708.0,D,123.6,4,STNWG,1.155,68,0,0.6142539010679802,0.3857460989320199
1054,78883782,F,4.0,8/6/1962,827.0,A,133.4,3,SEDAN,1.485,56,0,0.7647958794940024,0.23520412050599765
1055,30472332,F,2.0,7/23/1987,601.0,C,132.0,1,HBACK,1.859,31,1,0.4342923294685679,0.5657076705314321
1056,41776956,F,4.0,5/11/1969,729.0,B,99.6,1,TRUCK,2.288,49,0,0.7197997320928071,0.28020026790719293
1057,14166305,M,6.0,6/19/1949,810.0,C,145.5,2,HBACK,1.947,69,0,0.7445855446908114,0.2554144553091886
1058,67651811,M,6.0,6/7/1942,615.0,B,100.4,3,SEDAN,1.551,76,0,0.542801519024192,0.45719848097580795
1059,89985231,F,6.0,3/18/1938,847.0,C,130.5,4,UTE,1.001,80,0,0.8030515047600724,0.1969484952399277
1060,45397940,M,3.0,2/11/1978,538.0,C,123.0,1,STNWG,3.509,40,1,0.3215203461067121,0.6784796538932879
1063,25075299,F,4.0,6/11/1968,565.0,D,88.1,4,HBACK,0.429,50,1,0.4619315380989213,0.5380684619010787
1064,48942768,F,6.0,9/29/1926,380.0,D,46.0,1,HBACK,2.3078,92,1,0.3403208991570954,0.6596791008429046
1065,11096008,M,6.0,7/23/1949,636.0,E,52.5,4,SEDAN,0.858,69,0,0.6703958582083622,0.32960414179163783
1066,32658859,M,3.0,1/9/1971,842.0,E,43.5,3,SEDAN,1.078,47,0,0.8957129081502129,0.10428709184978714
1067,83988973,M,5.0,1/13/1950,642.0,C,106.5,1,STNWG,3.091,68,0,0.5733355332967924,0.4266644667032075
1068,57569182,F,2.0,4/1/1980,647.0,D,71.2,1,SEDAN,2.09,38,0,0.6543060168978311,0.3456939831021689
1069,97569112,F,5.0,12/11/1955,839.0,C,147.0,2,HBACK,1.903,63,0,0.7729035042161777,0.22709649578382227
1070,72553875,F,6.0,10/3/1950,770.0,C,145.5,4,SEDAN,0.594,68,0,0.6756471754600727,0.3243528245399273
1071,60353455,M,6.0,1/24/1942,470.0,A,99.4,2,SEDAN,6.27,76,1,0.2264472294209764,0.7735527705790236
1072,55731609,M,3.0,9/29/1970,844.0,C,129.0,3,STNWG,1.221,48,0,0.7902621941576659,0.20973780584233415
1073,76249202,M,4.0,12/28/1968,825.0,C,124.5,3,SEDAN,1.507,50,0,0.7719624651802734,0.22803753481972655
1074,55770111,F,2.0,2/12/1981,452.0,B,146.4,2,SEDAN,2.574,37,1,0.17302854583105354,0.8269714541689465
1075,55226422,F,6.0,6/12/1947,789.0,B,85.9,2,HBACK,1.43,71,0,0.8285383406877035,0.17146165931229648
1076,71438372,M,3.0,6/14/1976,301.0,C,148.5,3,SEDAN,1.221,42,1,0.07430662287793965,0.9256933771220603
1077,84128568,M,3.0,12/24/1972,556.0,A,119.1,4,HBACK,0.594,46,1,0.36559251719857155,0.6344074828014284
1078,14630891,F,4.0,1/8/1963,692.0,F,134.0,2,HBACK,1.353,55,0,0.5967557067696112,0.4032442932303888
1079,64424320,F,1.0,4/23/1999,518.0,A,61.1,3,SEDAN,1.254,19,1,0.4145440036014528,0.5854559963985472
1080,64660073,F,2.0,11/27/1988,372.0,B,118.1,2,HBACK,1.727,30,1,0.14657115783939756,0.8534288421606024
1081,47418315,M,4.0,12/19/1962,625.0,C,141.0,4,HBACK,0.308,56,1,0.44563489269447176,0.5543651073055282
1082,58932279,F,2.0,9/4/1981,679.0,A,109.3,1,UTE,4.29,37,0,0.5553337596027583,0.44466624039724173
1083,39979959,F,1.0,6/29/1990,576.0,C,123.0,2,HBACK,1.551,28,1,0.3930869771095964,0.6069130228904036
1084,20527813,M,3.0,10/21/1978,772.0,A,37.8,4,UTE,0.451,40,0,0.8409277282484942,0.15907227175150582
1085,18268713,M,3.0,12/7/1979,696.0,B,134.8,1,STNWG,4.587,39,0,0.516223156089946,0.483776843910054
1086,14932482,M,3.0,9/5/1970,740.0,A,37.7,2,SEDAN,1.991,48,0,0.8225357242772269,0.1774642757227731
1087,96401981,F,3.0,12/11/1975,719.0,D,108.3,2,SEDAN,2.035,43,0,0.664089960562396,0.33591003943760395
1088,28035455,M,4.0,10/10/1968,690.0,B,144.9,3,STNWG,1.089,50,0,0.5420403752175988,0.4579596247824012
1089,96130127,F,4.0,9/18/1968,635.0,B,117.0,3,STNWG,3.047,50,1,0.4604734017162566,0.5395265982837434
1091,49760081,M,2.0,1/5/1983,528.0,A,83.4,1,UTE,4.1162,35,1,0.3712275286759572,0.6287724713240428
1092,47053680,M,2.0,4/14/1983,791.0,C,136.5,3,HBACK,0.957,35,0,0.7039368128932322,0.2960631871067679
1093,80082719,M,2.0,11/13/1984,306.0,B,128.5,1,UTE,3.861,34,1,0.08150847870735156,0.9184915212926484
1094,53148701,F,3.0,10/6/1979,741.0,A,74.0,2,STNWG,2.629,39,0,0.7447307142557555,0.25526928574424446
1095,33462996,M,3.0,6/21/1975,690.0,C,120.0,2,SEDAN,6.754,43,1,0.45602491132559275,0.5439750886744072
1096,14221409,F,2.0,6/4/1988,366.0,D,63.5,2,STNWG,3.014,30,1,0.19388942374545493,0.8061105762545451
1097,98693937,F,3.0,1/2/1973,367.0,B,145.6,3,SEDAN,1.32,45,1,0.11408056380360987,0.8859194361963901
1098,96925464,F,3.0,10/31/1972,836.0,E,43.5,4,UTE,0.88,46,0,0.8826411327742794,0.1173588672257207
1099,30498429,F,3.0,7/4/1979,318.0,B,116.8,2,HBACK,1.991,39,1,0.10943620552689526,0.8905637944731047
